ax (m/s^2),ay (m/s^2),az (m/s^2)
-9.269,1.752,1.0374
-9.269,1.752,1.0374
-6.6821,2.2122,1.4841
-3.1314,1.7458,-0.8461
-0.4859,0.6736,-1.8998
2.3245,-2.07,0.5902
0.7917,-0.1246,1.4885
0.5704,0.0998,1.0616
-0.5282,0.1158,0.6506
-1.6073,-0.0041,1.1716
-2.9385,-0.2143,0.667
-2.686,-0.1859,1.4658
-2.2696,-0.5806,1.4935
-1.2108,-1.1366,1.3487
0.3034,-1.1224,1.2452
-0.7358,-2.999,0.8876
-2.5343,-4.8528,-1.7121
-2.9285,-3.3149,-1.5717
-3.3928,-4.3788,1.1663
-2.6036,-5.6038,2.1941
-2.2303,-3.6588,2.7197
-2.0252,-2.4984,2.9697
-2.2039,-3.47,1.3379
-2.0467,-4.2734,-0.6268
-1.4334,-3.5662,-0.929
-0.5019,-2.5612,-1.106
-0.0485,-2.5738,-0.9559
0.0231,-2.7371,-0.6086
-0.4535,-3.2545,-0.3469
0.7753,-2.0275,-0.0814
2.4679,-0.291,-0.7185
3.3786,0.6871,-1.3198
3.1174,1.6274,-1.3923
3.1822,2.6125,-1.1204
3.485,2.754,-1.343
3.8721,2.5186,-1.5651
4.1209,2.3224,-1.7522
4.5221,2.3215,-1.7128
4.9106,2.5134,-1.994
4.9974,2.9756,-2.3157
4.0679,3.2213,-2.3226
2.9032,2.9125,-1.4575
2.9389,2.9264,-0.9528
3.1885,2.9052,-1.5226
3.2134,2.7495,-1.4828
-2.9738,1.1199,2.6035
-2.8907,-10.3805,3.9516
-2.8747,-19.7253,-1.9218
-0.473,-6.5793,-2.1676
2.1206,0.9032,-0.672
2.9524,1.6901,-2.1272
1.5269,-1.4727,-2.964
-0.5948,-4.4896,-3.3556
-0.1321,-5.284,-2.8808
0.6011,-3.6847,-0.8502
-0.0585,-1.2037,0.9012
-1.0532,0.3181,0.8403
-1.0667,0.5152,0.0846
-0.82,0.3531,-0.4214
-0.4645,-0.1437,-1.2595
-0.2922,0.059,-1.5753
0.4676,1.1016,-1.3077
-0.0799,1.9406,-1.2677
-0.8552,1.7975,-0.846
-2.1728,1.9012,1.3117
-3.1612,1.3,1.9248
-0.9677,1.7822,0.9436
0.8799,0.9533,2.0638
0.8061,0.608,1.3061
0.3415,0.3708,0.5587
-1.5018,-0.0757,0.3723
-4.9934,-0.7496,1.0835
-3.8969,0.2254,0.9659
-3.8969,0.2254,0.9659
-2.2673,-0.3644,0.6421
0.0476,-2.4379,0.1017
0.392,-7.1592,-0.6819
-0.0379,-7.3583,1.7544
-0.6229,-5.6093,2.5292
-1.0146,-3.8357,2.8082
-0.8277,-2.3178,2.9762
-0.7862,-2.4226,2.8759
-1.6189,-3.2118,0.9821
-2.7987,-2.0516,-0.9541
-2.846,-1.9774,-1.1236
-3.9867,-1.4241,-1.0154
-2.5238,-1.6945,-0.9279
2.475,-2.4277,-1.5658
6.1822,-2.7998,-0.6714
6.004,-2.5379,-0.7625
4.1715,-0.4119,-2.0845
3.2182,0.7446,-1.3465
3.3005,1.9223,-0.6494
3.6125,2.7943,-1.3363
3.6712,2.9848,-1.2677
3.7766,3.2223,-1.2472
4.1364,3.3777,-1.318
4.8615,3.0906,-1.7986
5.189,2.5265,-2.6705
4.4968,2.6254,-2.7804
3.2206,2.549,-2.6182
2.8241,2.428,-1.5823
3.0267,2.3946,0.6173
-1.8695,-0.4876,-3.7697
-0.0545,-4.3543,-0.5085
-4.6856,-19.1889,4.6166
-2.9328,-10.1539,-0.1888
1.869,2.6927,-0.6504
3.2364,-0.5562,-1.1811
3.0507,-0.8248,-1.2004
1.847,-2.3712,-1.254
1.7893,-5.8195,-1.5802
2.0505,-1.9778,0.304
-0.5132,-0.0769,0.083
-0.5132,-0.0769,0.083
-1.3607,0.0173,-0.2656
-2.0161,0.3981,-0.6272
-1.7796,0.859,-1.0953
-0.6985,0.7099,-1.1785
0.9583,1.1834,-0.1868
1.2072,1.4524,0.0321
0.5182,1.9233,0.7921
-1.5368,1.7974,2.812
-1.9805,1.0792,1.8959
-0.4733,0.8088,0.4079
0.429,0.8777,1.4271
0.9475,1.0325,1.733
-0.4317,0.7464,0.8937
-2.8924,-0.2025,1.3575
-4.3659,-0.8044,1.3673
-3.5437,0.3015,0.7685
-2.1175,0.3186,0.3844
-0.9513,-1.169,-1.2763
0.2539,-3.1587,-1.0397
1.6981,-4.2853,-0.1834
0.7878,-7.67,1.0237
1.0236,-7.2897,1.473
-0.1077,-3.7458,2.4365
-0.9698,-2.1328,3.3824
-1.9544,-2.4177,1.2378
-1.9544,-2.4177,1.2378
-2.6975,-2.3435,-0.0138
-3.0043,-2.1224,-1.0826
-3.3967,-2.0879,-1.2218
-2.0712,-2.8227,-1.4637
-2.0712,-2.8227,-1.4637
-0.3907,-4.9557,0.5381
6.3359,-5.4891,5.0807
8.7661,-1.9277,-2.6699
5.5489,3.1844,-3.5419
5.5489,3.1844,-3.5419
4.4803,4.4368,-1.082
4.5801,4.1183,-0.1741
4.0529,3.4428,-0.3148
3.8042,2.6861,-0.2191
4.5883,1.6698,-0.728
5.0019,1.5539,-0.8965
5.385,1.645,-1.5506
5.6375,2.5536,-2.3701
5.3693,3.2453,-2.4546
-6.2125,-0.6646,3.2059
-7.4251,-0.9439,-0.0506
