time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.235023,0.0119,-0.0450,0.2907,0.294
5.249502,-0.0162,-0.0588,0.3456,0.351
5.269077,0.0049,-0.0259,0.1887,0.190
5.289848,0.0586,-0.0114,0.1791,0.189
5.309867,0.0301,-0.1021,0.2519,0.273
5.337403,-0.0117,-0.0167,0.3394,0.340
5.350405,0.0889,-0.0276,0.3169,0.330
5.370450,0.0307,-0.0312,0.1964,0.201
5.391246,0.0235,-0.0150,0.2500,0.252
5.410932,0.0476,-0.0302,0.1989,0.207
5.436809,0.1188,-0.0005,0.2241,0.254
5.451761,0.0977,-0.0193,0.2374,0.257
5.471338,0.0330,-0.0533,0.2651,0.272
5.491991,0.0287,-0.0480,0.2167,0.224
5.512244,0.1346,-0.0627,0.1589,0.218
5.542380,0.0342,-0.0685,0.2877,0.298
5.552354,-0.0021,0.0112,0.2781,0.278
5.572881,-0.0911,0.0192,0.3023,0.316
5.593335,0.0093,0.0117,0.3031,0.303
5.613723,-0.0987,-0.0512,0.2848,0.306
5.644945,0.0014,-0.0404,0.1943,0.198
5.655338,0.0506,-0.0128,0.1872,0.194
5.674631,0.0523,-0.0512,0.2333,0.245
5.694393,0.0333,-0.0271,0.2971,0.300
5.714654,0.0520,-0.0667,0.2673,0.280
5.735101,0.0368,-0.0881,0.2116,0.232
5.755473,0.0381,-0.0491,0.2438,0.252
5.775461,0.0901,-0.0623,0.1324,0.172
5.795853,0.0661,-0.0652,0.0785,0.122
5.816554,0.0548,-0.0413,0.2983,0.306
5.836080,0.0236,-0.0006,0.3640,0.365
5.856755,0.0308,0.0103,0.3517,0.353
5.877169,-0.0255,-0.0022,0.3090,0.310
5.897410,-0.0878,-0.0488,0.1780,0.204
5.917171,-0.0866,-0.0776,0.2115,0.241
5.940081,0.0313,-0.0384,0.3092,0.313
5.958235,0.0539,0.0023,0.3079,0.313
5.978229,0.0807,-0.0033,0.2278,0.242
5.998313,0.1106,-0.0443,0.1565,0.197
6.018999,0.1004,-0.0403,0.2465,0.269
6.038538,0.0543,-0.0470,0.2754,0.285
6.059267,0.0486,-0.0325,0.2015,0.210
6.079705,0.0070,-0.0429,0.3259,0.329
6.099169,0.0573,-0.0859,0.1142,0.154
6.120171,0.0619,-0.0947,0.1237,0.168
6.144288,0.0356,-0.0155,0.4161,0.418
6.160564,0.0198,0.0329,0.4433,0.445
6.180787,-0.0266,-0.0103,0.3675,0.369
6.200365,0.0054,-0.1187,0.0940,0.152
6.221498,-0.0057,-0.0673,0.1464,0.161
6.247046,0.0520,-0.0501,0.3188,0.327
6.262172,0.1352,-0.0202,0.2692,0.302
6.281718,0.0599,-0.0059,0.3077,0.314
6.302974,0.0477,0.0047,0.3255,0.329
6.335567,0.0214,-0.0674,0.1458,0.162
6.345291,-0.0127,-0.0708,0.1617,0.177
6.362658,0.0067,-0.0031,0.2627,0.263
6.383485,0.0358,-0.0112,0.3530,0.355
6.403291,0.0499,-0.0929,0.3176,0.335
6.438686,0.0793,-0.0063,0.1022,0.130
6.445022,0.0835,-0.0067,0.2074,0.224
6.464505,0.1222,-0.0377,0.3828,0.404
6.485059,-0.0193,-0.0381,0.3559,0.358
6.504451,-0.0376,-0.0096,0.2315,0.235
6.539747,0.1108,-0.0138,0.3188,0.338
6.549346,0.1287,-0.0661,0.3218,0.353
6.565461,0.0565,-0.1058,0.2345,0.263
6.585838,-0.0099,-0.0547,0.1239,0.136
6.605899,0.0130,-0.0329,0.2660,0.268
6.630679,-0.0065,-0.0854,0.3166,0.328
6.645717,0.0244,-0.0477,0.2490,0.255
6.666045,0.0445,-0.0060,0.2698,0.273
6.686502,0.0080,0.0181,0.3623,0.363
6.706610,0.0908,-0.0191,0.2346,0.252
6.735170,0.0531,-0.0695,0.0326,0.093
6.747159,0.0227,-0.0681,0.2045,0.217
6.767239,-0.0026,-0.0135,0.3431,0.343
6.787973,0.0452,-0.0537,0.3017,0.310
6.807746,0.0491,-0.0018,0.2746,0.279
6.838523,0.0098,-0.0438,0.2239,0.228
6.851300,0.0354,-0.0743,0.2316,0.246
6.868588,0.1005,-0.0429,0.2753,0.296
6.888462,0.0395,-0.0509,0.2826,0.290
6.909174,-0.0073,0.0024,0.3282,0.328
6.936979,0.0195,-0.0775,0.2721,0.284
6.949494,0.1101,-0.0254,0.2074,0.236
6.969899,0.0644,-0.0370,0.1737,0.189
6.989660,0.0520,-0.0284,0.2131,0.221
7.010400,0.0090,-0.0310,0.2379,0.240
7.039039,0.0044,-0.0490,0.3615,0.365
7.051172,-0.0040,-0.0506,0.2740,0.279
7.071059,-0.0059,-0.0546,0.1706,0.179
7.091042,-0.0184,-0.0305,0.2445,0.247
7.111859,0.1104,0.0143,0.2553,0.278
7.142854,0.1090,-0.0198,0.2323,0.257
7.151981,0.1180,-0.0582,0.2716,0.302
7.172107,-0.0352,-0.0344,0.1844,0.191
7.192823,0.0019,-0.0812,0.2136,0.229
7.213353,0.0338,-0.0207,0.3366,0.339
7.243487,0.0039,-0.0420,0.2637,0.267
7.253232,-0.0470,-0.0604,0.2533,0.265
7.273578,0.0348,-0.0372,0.2540,0.259
7.294305,0.0207,-0.0437,0.2215,0.227
7.314512,0.0824,-0.0656,0.1446,0.179
7.334456,0.0999,-0.0839,0.2486,0.281
7.355236,0.1315,0.0245,0.2173,0.255
7.374963,0.1132,-0.0030,0.2163,0.244
7.395431,-0.0063,-0.0372,0.3850,0.387
7.415208,-0.0950,0.0161,0.3781,0.390
7.436056,0.0795,-0.0056,0.1257,0.149
7.456208,0.1237,-0.0079,0.1343,0.183
7.476100,0.0671,-0.0103,0.3241,0.331
7.496854,0.0366,0.0062,0.2478,0.251
7.516503,0.0223,-0.0655,0.2921,0.300
7.540570,-0.0219,-0.0096,0.2868,0.288
7.557994,-0.0190,-0.0283,0.2475,0.250
7.577382,0.0205,-0.0604,0.2309,0.240
7.598423,0.0235,-0.0141,0.3227,0.324
7.618003,0.0661,-0.0615,0.1797,0.201
7.641900,0.0708,-0.0422,0.1197,0.145
7.659062,0.0988,-0.0986,0.3121,0.342
7.678455,0.0189,-0.0198,0.4388,0.440
7.699476,0.0334,-0.0238,0.1750,0.180
7.719368,0.0619,-0.0529,0.2047,0.220
7.744560,-0.0215,-0.0448,0.3347,0.338
7.760580,-0.0363,-0.0019,0.2706,0.273
7.779883,-0.0103,-0.0703,0.2557,0.265
7.801154,0.0462,-0.0488,0.2172,0.227
