time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.416097,0.2268,2.2845,0.7972,2.430
3.436408,2.0250,2.5471,-3.4724,4.759
3.456306,2.6368,-0.7110,1.9491,3.355
3.480307,-2.3619,-0.8743,1.9775,3.202
3.503429,-0.2931,1.2980,-1.9985,2.401
3.516686,0.9549,1.5876,-1.9489,2.689
3.536964,0.0575,0.1699,-0.7677,0.788
3.557239,-0.1801,-1.0267,-0.7160,1.265
3.579826,3.3625,3.4464,-0.0798,4.816
3.603099,-0.4176,-1.4149,0.6847,1.626
3.618199,-1.8495,-2.1359,-0.7907,2.934
3.638033,-0.0214,-0.4796,-1.4275,1.506
3.658164,0.1066,0.3116,0.4972,0.596
3.679806,-0.0154,-1.3274,0.6265,1.468
3.703104,1.4264,0.7404,-0.2744,1.630
3.718660,0.3057,1.1321,-0.8155,1.428
3.738956,-0.1285,-0.2194,-0.3979,0.472
3.759026,-0.2014,0.0113,-0.3728,0.424
3.780393,0.2980,0.7950,0.0606,0.851
3.799083,0.7144,-0.0763,0.3723,0.809
3.821136,0.1591,-0.5504,-0.5116,0.768
3.841400,1.0362,0.2796,-0.7654,1.318
3.861513,0.1534,0.8166,0.0844,0.835
3.890634,0.6794,1.1516,-0.3437,1.381
3.910643,0.5141,1.2384,-0.6952,1.510
3.922322,0.0232,1.4551,-0.5466,1.555
3.942560,0.5110,1.2641,0.3646,1.411
3.962808,0.3447,0.9013,1.5482,1.824
3.992688,-1.7312,-2.2781,0.6665,2.938
4.013058,0.0566,-1.4480,-1.4998,2.086
4.023262,0.6127,-0.4206,-0.9563,1.211
4.043450,-0.6563,0.3338,1.2997,1.494
4.063743,-1.2952,0.1065,1.0343,1.661
4.083871,-0.1425,0.9557,-0.2581,1.000
4.104609,2.2934,0.7997,-0.8230,2.564
4.127318,1.3117,-0.8615,0.7666,1.747
4.145313,-0.4368,0.3744,0.7391,0.937
4.164745,2.2462,1.8030,0.7931,2.988
4.184999,0.8434,0.8736,1.2519,1.744
4.212308,-0.7179,-0.3895,-0.3535,0.890
4.233041,-0.0084,-2.9267,-1.6313,3.351
4.245390,1.2318,-1.1760,-1.0865,2.020
4.265667,-0.3416,-1.8445,0.1943,1.886
4.286036,0.5413,3.4946,3.2435,4.799
4.312060,0.0539,-3.6455,-4.1472,5.522
4.325968,1.7060,-3.3190,-4.3563,5.736
4.346576,0.3594,-1.2907,-1.4407,1.967
4.367156,3.0652,1.7140,1.9783,4.031
4.387114,2.2750,3.2116,2.9661,4.928
4.412043,1.7009,2.6435,2.2843,3.886
4.427023,-1.1268,-0.4128,2.4235,2.704
4.447293,-0.0399,-2.0853,0.7654,2.222
4.467209,2.3865,-0.5033,0.2762,2.455
4.487520,2.2012,0.0139,-0.4443,2.246
4.510695,1.0527,-0.6059,-0.3833,1.274
4.530271,-1.8709,0.2093,-0.8039,2.047
4.556391,-2.2716,1.6806,-1.2204,3.078
4.571091,-1.5601,2.4918,-0.8514,3.061
4.591326,-0.1559,1.3923,-0.6424,1.541
4.615244,0.3301,1.2705,-1.1359,1.736
4.631592,0.5329,0.0327,0.6223,0.820
4.651854,2.1384,0.4540,1.5005,2.651
4.672017,1.5448,1.1538,1.2060,2.274
4.692395,1.6336,-0.9964,1.2421,2.281
4.728474,0.6229,2.2673,-0.6923,2.451
4.733311,0.6665,2.6247,-0.9777,2.879
4.752985,-0.7638,4.3270,0.0167,4.394
4.773209,-1.4670,2.2548,0.1175,2.693
4.793547,-2.2045,0.3467,-1.2578,2.562
4.813620,-2.1766,-1.3105,-1.7389,3.079
4.834475,-0.1376,-5.1229,-0.5420,5.153
4.854764,2.4134,-5.3305,0.4317,5.867
4.874398,3.9780,-5.4050,0.5849,6.737
4.894583,1.7165,-3.2624,1.1396,3.859
4.914772,0.1661,-2.8350,1.8450,3.387
4.939297,0.1432,-2.0644,-0.1496,2.075
4.955474,1.0419,-1.3877,-0.0571,1.736
