time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.563309,-0.3068,-0.3528,2.3868,2.432
4.585903,-0.3160,-0.3064,1.3092,1.381
4.603928,-0.3039,-0.2397,0.2163,0.443
4.623241,-0.4323,-0.1537,-0.5974,0.753
4.644213,-0.5705,-0.0968,-1.0702,1.217
4.671274,-0.7337,0.0560,-1.0349,1.270
4.698652,-0.3862,-0.0071,-0.5993,0.713
4.704185,-0.2551,-0.0703,-0.5091,0.574
4.724381,0.2260,-0.4114,-0.1122,0.483
4.744671,0.9309,-0.6605,0.2196,1.162
4.771698,1.8820,-0.7384,0.0743,2.023
4.789121,2.1174,-0.9530,-0.3195,2.344
4.805202,2.3560,-1.1928,-0.8456,2.773
4.825885,2.0861,-0.1327,-0.6803,2.198
4.845688,1.4711,0.2104,-0.2796,1.512
4.871228,-0.4795,-0.4583,0.3809,0.765
4.889161,-1.2463,0.0438,0.8694,1.520
4.906556,-1.6234,0.5074,1.1468,2.051
4.926852,-2.2522,0.0423,0.9096,2.429
4.946737,-2.9790,-1.0469,0.5879,3.212
4.974515,-2.5105,0.0546,0.6230,2.587
4.992200,-1.5610,0.8884,0.5827,1.888
5.007568,-0.7083,0.8162,0.3710,1.143
5.027376,0.6589,-0.1360,0.1556,0.691
5.048000,1.8600,-1.2305,-0.1517,2.235
5.068713,2.3598,-1.2160,-0.2955,2.671
5.087945,2.0432,-0.9041,-0.3062,2.255
5.110908,1.0224,-0.2707,-0.3607,1.117
5.128216,0.1114,-0.1404,-0.4003,0.439
5.149121,-0.5965,-0.0548,-0.1616,0.620
5.169381,-0.7720,0.0077,0.0137,0.772
5.192292,-0.8375,-0.0624,0.0027,0.840
5.213125,-0.8687,-0.2053,-0.1596,0.907
5.229739,-0.7490,-0.0432,-0.3146,0.814
5.249534,-0.1282,0.0683,-0.4269,0.451
5.270208,0.4264,-0.0471,-0.3320,0.542
5.291834,0.6316,-0.3444,0.1586,0.737
5.321186,0.0236,-0.5973,0.9029,1.083
5.334543,-0.1546,-0.4641,0.8632,0.992
5.350749,-0.1964,-0.2251,0.5224,0.602
5.371288,-0.2921,-0.2786,0.0738,0.410
5.393222,-0.1305,-0.2035,-0.1774,0.300
5.422760,-0.1174,-0.1675,-0.4115,0.460
5.434228,-0.1520,-0.2902,-0.4493,0.556
5.452319,0.1458,-0.4481,-0.4086,0.624
5.472765,0.6220,-0.3746,-0.2079,0.755
5.493089,0.8769,-0.4584,0.0358,0.990
5.516634,0.9087,-0.6887,0.1933,1.156
5.532965,0.6127,-0.6652,0.3468,0.969
5.553938,0.1108,-0.3514,0.2367,0.438
5.573698,-0.3551,0.0033,0.1246,0.376
5.606461,-0.9746,-0.0628,-0.1129,0.983
5.635061,-0.9297,0.0124,-0.0190,0.930
5.635499,-0.9297,0.0124,-0.0190,0.930
5.654348,-0.7425,0.0531,0.0263,0.745
5.674196,-0.4666,-0.0584,0.0354,0.472
5.706656,0.0985,-0.3807,0.0001,0.393
5.730862,0.4706,-0.4569,0.0498,0.658
5.735836,0.4959,-0.5075,0.0373,0.711
5.755762,0.7126,-0.3943,0.0795,0.818
5.775797,0.6816,-0.3995,0.0690,0.793
5.796260,0.4424,-0.4887,0.0415,0.661
5.815784,0.1790,-0.4167,-0.0060,0.454
5.836302,0.0256,-0.2074,0.0355,0.212
5.856453,-0.1634,-0.2110,-0.0180,0.267
5.876842,-0.3192,-0.1780,-0.0215,0.366
5.896774,-0.3476,-0.1902,-0.0497,0.399
5.919052,-0.2475,-0.1877,-0.0631,0.317
5.941701,-0.1450,-0.1519,-0.0661,0.220
5.958129,-0.0316,-0.1576,-0.0551,0.170
5.977697,0.0788,-0.2216,-0.0123,0.236
5.997889,0.0364,-0.3240,0.0468,0.329
6.029897,-0.0221,-0.2597,-0.0262,0.262
6.051552,0.0175,-0.2798,0.0153,0.281
6.058662,0.0552,-0.2655,0.0122,0.271
6.079121,0.0501,-0.3197,-0.0167,0.324
6.099168,0.0489,-0.2967,-0.0058,0.301
6.129452,0.0413,-0.2516,-0.0371,0.258
6.150059,-0.1291,-0.2585,-0.0569,0.294
6.159877,-0.0752,-0.2256,-0.0023,0.238
6.179865,0.1109,-0.2871,-0.0025,0.308
6.200467,0.1131,-0.2328,-0.0789,0.271
6.225805,0.0278,-0.2540,-0.0839,0.269
6.247625,0.0280,-0.2432,-0.0640,0.253
6.260916,-0.0203,-0.2747,0.0114,0.276
6.280944,-0.0990,-0.2337,0.0555,0.260
6.301882,-0.1215,-0.2721,0.0127,0.298
6.325581,-0.0823,-0.2156,0.0260,0.232
6.348990,-0.0740,-0.3021,-0.0354,0.313
6.361683,-0.0115,-0.2902,-0.0280,0.292
6.382521,-0.0462,-0.3071,-0.0732,0.319
6.402162,-0.0869,-0.2302,-0.0098,0.246
6.439512,-0.0105,-0.2955,-0.0352,0.298
6.464907,0.0094,-0.3354,-0.0450,0.339
6.465348,0.0094,-0.3354,-0.0450,0.339
6.482746,0.0737,-0.3450,-0.0249,0.354
6.503161,0.0642,-0.2936,0.0043,0.301
6.523972,-0.0137,-0.3046,-0.0406,0.308
6.547738,0.0013,-0.2678,-0.0673,0.276
6.570724,-0.0213,-0.2181,-0.1663,0.275
6.584002,-0.0832,-0.2008,-0.1130,0.245
6.604841,-0.3152,-0.1922,-0.0532,0.373
6.624689,-0.4333,-0.1839,0.0621,0.475
6.651569,-0.4353,-0.1222,0.0445,0.454
6.672877,-0.3396,-0.1837,-0.0685,0.392
6.685645,-0.2301,-0.2213,-0.0947,0.333
6.705634,0.0159,-0.3218,-0.1124,0.341
6.725645,0.1436,-0.3281,-0.0894,0.369
6.750253,0.1960,-0.3344,-0.0141,0.388
6.774279,0.1899,-0.3359,-0.0247,0.387
6.786520,0.1934,-0.3307,0.0163,0.383
6.806961,0.0654,-0.3371,-0.0149,0.344
6.826831,0.0174,-0.2787,-0.0604,0.286
6.851983,-0.0442,-0.2106,-0.0294,0.217
6.870301,-0.1198,-0.1925,-0.0225,0.228
6.887447,-0.1367,-0.2111,-0.0594,0.258
6.907689,-0.2069,-0.2617,-0.0411,0.336
6.927765,-0.1629,-0.2320,-0.0028,0.284
6.951560,-0.0552,-0.2359,-0.0232,0.243
6.973316,0.0768,-0.3095,-0.0285,0.320
6.988685,0.0800,-0.3280,-0.0491,0.341
7.009143,0.0640,-0.2905,-0.0289,0.299
7.028932,-0.0173,-0.2319,0.0201,0.233
7.060890,-0.0259,-0.2783,0.0290,0.281
7.088049,-0.0173,-0.2266,-0.0299,0.229
7.099766,-0.0286,-0.1981,-0.0622,0.210
7.110507,-0.0009,-0.2065,-0.0226,0.208
7.130785,-0.0722,-0.3157,-0.0186,0.324
7.158715,-0.0911,-0.1992,-0.0683,0.229
7.185403,-0.1079,-0.2241,-0.0474,0.253
7.190472,-0.1101,-0.2362,-0.0185,0.261
7.211026,-0.0608,-0.3399,-0.0442,0.348
7.231213,0.1232,-0.2603,-0.0185,0.289
7.252089,0.2088,-0.3016,0.0557,0.371
7.271673,0.2131,-0.3713,-0.0230,0.429
7.293849,0.1193,-0.3495,-0.0372,0.371
7.312650,-0.0537,-0.2645,-0.0245,0.271
7.332729,-0.2610,-0.1853,0.0139,0.320
7.352759,-0.4306,-0.2126,0.0287,0.481
7.379557,-0.4884,-0.0732,-0.0629,0.498
7.406472,-0.1390,-0.1791,-0.1006,0.248
7.413029,-0.0852,-0.2210,-0.1499,0.280
7.433461,0.0745,-0.3078,-0.1197,0.339
7.453562,0.1822,-0.3603,-0.0421,0.406
7.482884,0.2912,-0.3592,0.0496,0.465
7.503518,0.1851,-0.3202,0.0636,0.375
7.514209,0.0869,-0.3238,0.0584,0.340
7.534421,-0.1254,-0.2434,-0.0221,0.275
7.555224,-0.1979,-0.2365,-0.0199,0.309
7.579508,-0.2164,-0.2067,-0.1053,0.317
7.604802,-0.2668,-0.1621,0.0003,0.312
7.615681,-0.2623,-0.2090,-0.0638,0.341
7.635561,-0.1561,-0.2429,-0.0247,0.290
7.655794,-0.1190,-0.2867,-0.0428,0.313
7.683979,0.0325,-0.2681,-0.0302,0.272
7.705599,0.0600,-0.3682,-0.0753,0.381
7.716921,0.0382,-0.3269,-0.0615,0.335
7.736608,0.1579,-0.2965,-0.0560,0.341
7.756677,0.0447,-0.2807,-0.0047,0.284
7.779480,-0.0693,-0.2554,-0.0230,0.266
7.806103,-0.2715,-0.2388,-0.0625,0.367
7.817351,-0.2484,-0.2173,-0.0043,0.330
7.837461,-0.2095,-0.1784,0.0083,0.275
7.857695,-0.1036,-0.2101,-0.0081,0.234
7.891285,-0.0070,-0.2678,-0.0699,0.277
7.922678,0.0873,-0.2818,-0.0645,0.302
7.923279,0.0873,-0.2818,-0.0645,0.302
7.938502,0.1386,-0.3378,-0.0042,0.365
7.958731,0.0052,-0.3393,-0.0164,0.340
7.979098,-0.0017,-0.2422,-0.0274,0.244
