ax (m/s^2),ay (m/s^2),az (m/s^2)
-3.0081,1.1611,0.415
-2.1173,1.7736,1.0703
-1.6886,1.2811,0.94
-1.0572,0.2198,0.6066
0.4309,-0.3708,0.2959
2.0955,-0.2878,0.4435
2.1878,-0.2346,0.4726
2.4571,-0.0873,0.5407
2.2078,-0.1224,0.5811
0.1739,-0.4144,0.5151
-2.292,-0.7,0.7269
-2.292,-0.7,0.7269
-3.2329,-0.5665,1.1044
-3.7883,0.8182,1.3212
-4.1499,-0.1524,0.9411
-3.3309,-3.3437,-0.0268
-3.3309,-3.3437,-0.0268
-1.695,-2.2754,0.5599
-1.9842,-2.0074,0.8312
-3.597,-2.1454,3.6061
-0.6889,-1.8068,8.8548
1.0253,-1.3786,3.065
2.1557,-1.872,-0.104
3.4131,-2.7634,-1.6632
6.2405,-3.6032,-3.8119
4.2925,-0.6815,-6.7537
4.2925,-0.6815,-6.7537
2.3496,0.6939,-6.5851
-2.8244,-0.7232,-1.1251
-1.8751,-0.6558,2.7407
2.3851,0.0416,0.0628
2.4501,0.0862,0.0315
3.4239,0.4658,-0.2697
3.8564,1.1315,-0.8351
4.6706,1.8835,-0.2808
5.4455,2.1585,-0.4657
5.4276,2.1308,-0.5206
5.159,2.0972,-0.8826
4.3279,1.1359,-0.4239
2.4429,-1.5807,1.1072
-6.131,-2.9603,3.9584
-6.6582,-2.7479,3.926
-8.5681,-1.02,2.7338
-7.3655,1.6276,1.2504
-3.1562,0.5859,1.1321
-0.6292,-2.578,-1.0461
-0.6496,-3.0109,-1.1907
0.0087,-5.2551,-2.1773
2.6626,-7.6914,-2.05
6.1639,-2.1849,4.1454
4.0896,4.068,0.795
4.0896,4.068,0.795
3.7732,3.2297,1.4602
3.4683,0.4843,0.7049
2.549,-2.8058,-1.1471
-0.0075,-1.4463,-2.1795
-0.7443,-0.3367,-2.1167
-1.9278,0.6231,-2.0748
-2.9555,0.5995,-1.4542
-2.8487,0.8929,0.146
-1.3457,1.4774,1.1813
-1.2647,1.2783,1.1363
-1.0063,0.1387,0.7043
-0.4172,-0.1771,0.3689
0.5145,-0.2736,0.1385
2.2867,-0.1438,0.2713
2.4063,-0.0703,0.3228
2.2016,0.0929,0.6521
0.9567,-0.2284,0.8776
-0.6781,-0.6195,0.7684
-3.4248,-0.4327,1.362
-3.5052,-0.3205,1.3905
-4.0914,0.3631,1.8511
-4.0437,1.1574,1.9401
-3.5113,0.1849,1.3085
-2.4075,-3.3678,-0.2397
-2.0414,-3.323,-0.3809
-0.7713,-2.2569,-0.1105
-1.8326,-2.3646,0.6117
-2.8522,-2.8278,1.4617
-2.6104,-2.5078,12.8946
-0.0107,-1.6663,7.3846
1.6216,-0.9327,0.5553
3.4513,-2.463,-2.0145
5.8977,-4.0888,-4.4596
3.7449,-1.3657,-8.0204
3.7449,-1.3657,-8.0204
2.255,-0.0467,-7.704
-4.4508,-1.086,0.3002
-0.3169,-0.8269,1.9794
2.6452,0.3756,0.0415
2.6452,0.3756,0.0415
